,Station,Start,End,Elevations,Key Volume
31,Station6,2025-02-12T11:57:50Z,2025-02-12T12:05:40Z,"(np.float64(20.584834924974096), np.float64(21.92597860333858), np.float64(23.34091534005018), np.float64(24.836848427423153), np.float64(26.421779518268426), np.float64(28.10458086947017), np.float64(29.895061347075416), np.float64(31.804018000720603), np.float64(33.843260882253006), np.float64(36.02559307144523), np.float64(38.36472019844935), np.float64(40.87505379757166), np.float64(43.57136047489501), np.float64(46.46819436471442), np.float64(49.57903424693509), np.float64(52.91502891670664), np.float64(56.483230064833606), np.float64(60.28413713635655), np.float64(64.30820284645841), np.float64(68.53032253114206), np.float64(72.8989664513489), np.float64(77.30652397126127), np.float64(81.47495242768615), np.float64(84.40970732157369), np.float64(83.76274265025506), np.float64(80.23790805828888), np.float64(75.93722428166423), np.float64(71.51617821481176), np.float64(67.17542197350846), np.float64(63.000002880705956), np.float64(59.031956524355685), np.float64(55.2911949802426), np.float64(51.78402208021475), np.float64(48.50783396425577), np.float64(45.45424210274985), np.float64(42.61130523923112), np.float64(39.96513855122411), np.float64(37.501049794737725), np.float64(35.20431313738196), np.float64(33.06067111024372), np.float64(31.056638438969788), np.float64(29.179666019030734), np.float64(27.4182094309419), np.float64(25.76173472452536), np.float64(24.20068490276957), np.float64(22.726423433288833), np.float64(21.33116586810637), np.float64(20.007906878521617))",961950.988885381
32,Station6,2025-02-12T13:39:50Z,2025-02-12T13:44:20Z,"(np.float64(20.55866637081044), np.float64(21.30143769998216), np.float64(22.022920699084754), np.float64(22.717234885862194), np.float64(23.378002975255654), np.float64(23.998443524140065), np.float64(24.57150419577171), np.float64(25.0900367552419), np.float64(25.547010986169838), np.float64(25.93575988900758), np.float64(26.250243317145053), np.float64(26.4853124509863), np.float64(26.636954198139872), np.float64(26.702493690748216), np.float64(26.680735158744486), np.float64(26.57202664612816), np.float64(26.378241671792928), np.float64(26.10267977929142), np.float64(25.74989642090391), np.float64(25.325479320317665), np.float64(24.835792351403487), np.float64(24.287708724446638), np.float64(23.688353213015624), np.float64(23.044869088685434), np.float64(22.36422035967652), np.float64(21.6530347759797), np.float64(20.91748857425059), np.float64(20.163230492915677))",163719.9692475419
33,Station6,2025-02-12T21:52:40Z,2025-02-12T22:00:10Z,"(np.float64(20.317895702592196), np.float64(21.618231083882993), np.float64(22.98362963220973), np.float64(24.419311544100726), np.float64(25.930795654262614), np.float64(27.523834478717774), np.float64(29.20430309774757), np.float64(30.978021849055), np.float64(32.850485305044124), np.float64(34.8264601338529), np.float64(36.90940173657253), np.float64(39.10062374635466), np.float64(41.398135868384216), np.float64(43.79504581741318), np.float64(46.27740522593057), np.float64(48.82137990159618), np.float64(51.38967172435138), np.float64(53.92728099645413), np.float64(56.35711554376374), np.float64(58.57686436979658), np.float64(60.460163389659314), np.float64(61.86689966327853), np.float64(62.6669921649387), np.float64(62.77480856854605), np.float64(62.178525530530635), np.float64(60.94461536857769), np.float64(59.194017216202575), np.float64(57.067022245414115), np.float64(54.695558347634254), np.float64(52.1892635725786), np.float64(49.63224152767046), np.float64(47.08536306800207), np.float64(44.59051059707648), np.float64(42.17495030986739), np.float64(39.85512577490973), np.float64(37.6397001893537), np.float64(35.53189151005427), np.float64(33.531214767828175), np.float64(31.634754991472768), np.float64(29.83808078306997), np.float64(28.13588895613124), np.float64(26.522451286358695), np.float64(24.991917658053836), np.float64(23.538516269564), np.float64(22.156680909585816), np.float64(20.841127194568447))",784113.851925303
34,Station6,2025-02-12T23:34:50Z,2025-02-12T23:40:30Z,"(np.float64(20.455242811707016), np.float64(21.383704269605147), np.float64(22.31540729439616), np.float64(23.245999867872605), np.float64(24.170253004964383), np.float64(25.081992396005365), np.float64(25.974055610281564), np.float64(26.838287848287177), np.float64(27.665590812774045), np.float64(28.44603948393207), np.float64(29.169079606975075), np.float64(29.823813736836314), np.float64(30.399375254440432), np.float64(30.885378063437184), np.float64(31.27241590398861), np.float64(31.55257174072996), np.float64(31.719887732321823), np.float64(31.770743201107997), np.float64(31.70409405975245), np.float64(31.521542422506915), np.float64(31.227227098946788), np.float64(30.827549697229106), np.float64(30.330771836206146), np.float64(29.746532228342726), np.float64(29.085336220134575), np.float64(28.358065444053494), np.float64(27.575544169277705), np.float64(26.74818513984002), np.float64(25.88572424191213), np.float64(24.99704234429153), np.float64(24.090065053443492), np.float64(23.171726919883923), np.float64(22.24798523990486), np.float64(21.323869196838043), np.float64(20.403551872799145))",264304.3180839803
35,Station7,2025-02-12T10:18:20Z,2025-02-12T10:22:30Z,"(np.float64(20.32757856633109), np.float64(20.972374619285922), np.float64(21.590521905159253), np.float64(22.176751656744024), np.float64(22.725541068643043), np.float64(23.23122022779559), np.float64(23.688105878930358), np.float64(24.09065914872513), np.float64(24.43366145279763), np.float64(24.712399844858734), np.float64(24.922850488170532), np.float64(25.061847244009783), np.float64(25.127222041912077), np.float64(25.117905009787467), np.float64(25.0339753089425), np.float64(24.876657921799556), np.float64(24.648266672408724), np.float64(24.352098750722483), np.float64(23.99229019803813), np.float64(23.57364461292857), np.float64(23.101448470079845), np.float64(22.581285951017453), np.float64(22.018864378221817), np.float64(21.41985869446877), np.float64(20.789780445546775), np.float64(20.133873846994177))",138282.86850105284
36,Station7,2025-02-12T11:58:00Z,2025-02-12T12:05:40Z,"(np.float64(20.9670394813391), np.float64(22.32250554487413), np.float64(23.752031415822927), np.float64(25.262599035819783), np.float64(26.86188538622443), np.float64(28.558295209069552), np.float64(30.3609724942639), np.float64(32.27977666510573), np.float64(34.32520282861601), np.float64(36.50821619567941), np.float64(38.8399577911796), np.float64(41.331260395502355), np.float64(43.99188797568743), np.float64(46.829374539098495), np.float64(49.8472809063159), np.float64(53.042591373660876), np.float64(56.401792545080035), np.float64(59.89481258776803), np.float64(63.46523431289179), np.float64(67.01366381008305), np.float64(70.36882857164193), np.float64(73.24231203803004), np.float64(75.19338464838576), np.float64(75.73513535764431), np.float64(74.69149262761199), np.float64(72.38124285532128), np.float64(69.30467652436305), np.float64(65.85404015375964), np.float64(62.274616587562846), np.float64(58.71069686604564), np.float64(55.245752884666025), np.float64(51.92662380128708), np.float64(48.77744520911159), np.float64(45.807986190265346), np.float64(43.01890317740639), np.float64(40.405181266480795), np.float64(37.95843370836745), np.float64(35.668443969114115), np.float64(33.52419033124007), np.float64(31.514512887810696), np.float64(29.628533523466746), np.float64(27.85590666322193), np.float64(26.186955649653996), np.float64(24.61273326437816), np.float64(23.125033202295853), np.float64(21.716370953728305), np.float64(20.37994663441322))",913681.0030173807
37,Station7,2025-02-12T13:41:00Z,2025-02-12T13:42:50Z,"(np.float64(20.179974640946593), np.float64(20.444599293483527), np.float64(20.657125334397534), np.float64(20.815033283999103), np.float64(20.916390993528964), np.float64(20.959925685656383), np.float64(20.945072933376192), np.float64(20.871998865327978), np.float64(20.7415938727243), np.float64(20.555438300880695), np.float64(20.315742754558705), np.float64(20.02526746029812))",48351.37186507016
38,Station7,2025-02-12T20:15:10Z,2025-02-12T20:16:40Z,"(np.float64(20.265994249408674), np.float64(20.485666501828142), np.float64(20.651511936492845), np.float64(20.761562383293015), np.float64(20.814490633823088), np.float64(20.809660587182243), np.float64(20.74715161418744), np.float64(20.627755278584672), np.float64(20.452944674298234), np.float64(20.22481872503557))",40130.51257751982
39,Station7,2025-02-12T21:52:10Z,2025-02-12T21:59:50Z,"(np.float64(20.86330612915842), np.float64(22.224351704801567), np.float64(23.659809407066078), np.float64(25.176668603084007), np.float64(26.782603743676752), np.float64(28.486001866229703), np.float64(30.29596669333776), np.float64(32.22228440990834), np.float64(34.27532931758137), np.float64(36.465877870004064), np.float64(38.80478601812933), np.float64(41.302465800247155), np.float64(43.968070271226495), np.float64(46.80825682456195), np.float64(49.82533885780992), np.float64(53.014535017490616), np.float64(56.35983967316826), np.float64(59.827670423462656), np.float64(63.3567061385864), np.float64(66.84095881471531), np.float64(70.10154561431942), np.float64(72.84636604248084), np.float64(74.65045689350835), np.float64(75.07759256651289), np.float64(73.99922773761735), np.float64(71.72266718396492), np.float64(68.71004863952582), np.float64(65.32975975552128), np.float64(61.81793764004079), np.float64(58.31622706781336), np.float64(54.90765433144319), np.float64(51.639273040578416), np.float64(48.53561405658971), np.float64(45.60688402398877), np.float64(42.85417926231457), np.float64(40.272912799838096), np.float64(37.855105902808546), np.float64(35.590924428468654), np.float64(33.46969953536977), np.float64(31.480592606175737), np.float64(29.613014792743076), np.float64(27.856878615815763), np.float64(26.20273608701609), np.float64(24.641841513879054), np.float64(23.166165515179657), np.float64(21.76837849844565), np.float64(20.441816004902723))",909186.698679334
40,Station7,2025-02-12T23:35:20Z,2025-02-12T23:39:30Z,"(np.float64(20.58563636108195), np.float64(21.238789636828276), np.float64(21.86383066165377), np.float64(22.455281266150134), np.float64(23.007424298768612), np.float64(23.51442201132384), np.float64(23.970462009681558), np.float64(24.369926948414673), np.float64(24.707581017923015), np.float64(24.97876319739604), np.float64(25.17957473563685), np.float64(25.307046917999052), np.float64(25.359275333867554), np.float64(25.335508802675943), np.float64(25.23618475060504), np.float64(25.06290770714121), np.float64(24.818372986674884), np.float64(24.50624269078924), np.float64(24.13098514391615), np.float64(23.697691236664284), np.float64(23.211881717744), np.float64(22.679318405980887), np.float64(22.10582999952783), np.float64(21.49716017382602), np.float64(20.858842508969406), np.float64(20.19610389446233))",140934.19807116457
41,Station8,2025-02-12T10:18:40Z,2025-02-12T10:22:10Z,"(np.float64(20.517628210677724), np.float64(21.056161355311065), np.float64(21.558582428836456), np.float64(22.019969862797208), np.float64(22.43543673749664), np.float64(22.800262205904108), np.float64(23.110034937507777), np.float64(23.360801519565815), np.float64(23.549211069447583), np.float64(23.672646325619315), np.float64(23.729331478674624), np.float64(23.718408132982706), np.float64(23.63997302642208), np.float64(23.495074245836648), np.float64(23.285666249489775), np.float64(23.014527538426965), np.float64(22.685147807519545), np.float64(22.301593469642533), np.float64(21.868361381645197), np.float64(21.390230413511674), np.float64(20.872119374362136), np.float64(20.31895803596337))",108088.57119930646
42,Station8,2025-02-12T11:58:00Z,2025-02-12T12:05:40Z,"(np.float64(20.708762464784066), np.float64(22.055524901214074), np.float64(23.476202282917203), np.float64(24.977918553324404), np.float64(26.568557260477196), np.float64(28.25681860654318), np.float64(30.05226435661158), np.float64(31.965340034928907), np.float64(34.00735867904472), np.float64(36.19042319161436), np.float64(38.52725434001527), np.float64(41.030877837599746), np.float64(43.714105510935745), np.float64(46.588720354389125), np.float64(49.66423910861288), np.float64(52.94606812492891), np.float64(56.432759052110214), np.float64(60.11182702574336), np.float64(63.95297959595654), np.float64(67.8959424325408), np.float64(71.8254246214936), np.float64(75.51344810385412), np.float64(78.4904806138159), np.float64(79.91217320533298), np.float64(79.07930109594079), np.float64(76.42960015615148), np.float64(72.87010663174274), np.float64(68.96945146728648), np.float64(65.00596783910619), np.float64(61.11859364128052), np.float64(57.37988585957609), np.float64(53.82723885169647), np.float64(50.477522838718784), np.float64(47.334950230331515), np.float64(44.39582544416614), np.float64(41.65163065282614), np.float64(39.09109711042108), np.float64(36.701601547431004), np.float64(34.470093999005286), np.float64(32.383696395081074), np.float64(30.43007098998894), np.float64(28.597630197121298), np.float64(26.875639355208605), np.float64(25.254249096273256), np.float64(23.724483021495526), np.float64(22.278198404776955), np.float64(20.908031914287804))",938806.2526384725
